time,dev_id,sensor_name,temperature,humidity,battery,lat_long,location_picture_hyperlink
2024-10-04T11:35:26+00:00,r712-4e85,Gum,18.12,63.58,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T02:33:42+00:00,r712-a7f9,Plaza,22.72,49.71,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T03:32:50+00:00,r712-a7f7,Bench Hub,22.32,50.91,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T03:35:24+00:00,r712-4e85,Gum,22.18,52.07,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T04:35:24+00:00,r712-4e85,Gum,21.62,55.39,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T04:33:43+00:00,r712-a7f9,Plaza,21.39,55.14,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T12:29:20+00:00,r712-a7f8,Elm,17.6,66.38,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T12:32:52+00:00,r712-a7f7,Bench Hub,17.61,67.51,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T14:33:45+00:00,r712-a7f9,Plaza,14.39,79.01,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T16:32:42+00:00,r712-a7f7,Bench Hub,10.07,82.67,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T17:32:42+00:00,r712-a7f7,Bench Hub,9.53,83.46,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T17:33:35+00:00,r712-a7f9,Plaza,9.56,85.17,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T18:29:10+00:00,r712-a7f8,Elm,9.02,83.53,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T05:29:18+00:00,r712-a7f8,Elm,21.56,54.81,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T06:32:51+00:00,r712-a7f7,Bench Hub,21.67,54.76,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T06:33:43+00:00,r712-a7f9,Plaza,21.59,54.44,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T07:33:44+00:00,r712-a7f9,Plaza,20.39,61.01,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T09:29:19+00:00,r712-a7f8,Elm,18.98,66.61,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T10:32:52+00:00,r712-a7f7,Bench Hub,18.63,64.7,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T11:29:20+00:00,r712-a7f8,Elm,18.05,63.58,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T01:29:17+00:00,r712-a7f8,Elm,22.09,52.55,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T03:33:43+00:00,r712-a7f9,Plaza,22.11,50.81,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T12:33:45+00:00,r712-a7f9,Plaza,16.52,70.54,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T12:35:26+00:00,r712-4e85,Gum,17.54,67.25,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T13:32:52+00:00,r712-a7f7,Bench Hub,16.89,71.17,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T13:35:40+00:00,r712-4e85,Gum,16.82,70.93,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-02T20:32:43+00:00,r712-a7f7,Bench Hub,8.7,86.52,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T21:33:36+00:00,r712-a7f9,Plaza,14.29,73.07,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T21:29:11+00:00,r712-a7f8,Elm,11.59,81.72,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T22:32:44+00:00,r712-a7f7,Bench Hub,14.83,76.43,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T22:29:11+00:00,r712-a7f8,Elm,14.03,76.38,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T23:29:12+00:00,r712-a7f8,Elm,19.76,62.03,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T23:33:36+00:00,r712-a7f9,Plaza,20.44,54.03,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T00:33:36+00:00,r712-a7f9,Plaza,21.77,49.27,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T00:35:18+00:00,r712-4e85,Gum,21.65,56.69,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-03T05:33:38+00:00,r712-a7f9,Plaza,25.89,34.52,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T06:35:34+00:00,r712-4e85,Gum,25.0,40.47,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-03T01:33:37+00:00,r712-a7f9,Plaza,23.12,46.38,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T02:32:44+00:00,r712-a7f7,Bench Hub,24.9,46.79,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T02:33:37+00:00,r712-a7f9,Plaza,24.41,43.98,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T03:29:12+00:00,r712-a7f8,Elm,25.06,41.69,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-03T03:32:45+00:00,r712-a7f7,Bench Hub,25.77,39.72,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T04:33:37+00:00,r712-a7f9,Plaza,25.73,35.13,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T15:29:15+00:00,r712-a7f8,Elm,18.65,52.4,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-03T15:32:47+00:00,r712-a7f7,Bench Hub,18.5,53.5,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T16:29:15+00:00,r712-a7f8,Elm,19.3,50.69,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-03T16:33:40+00:00,r712-a7f9,Plaza,19.55,48.65,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T17:33:40+00:00,r712-a7f9,Plaza,20.77,44.61,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T18:32:55+00:00,r712-a7f7,Bench Hub,20.93,45.95,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T20:29:16+00:00,r712-a7f8,Elm,18.36,57.6,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-03T20:32:48+00:00,r712-a7f7,Bench Hub,18.27,59.12,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T20:35:23+00:00,r712-4e85,Gum,18.19,58.24,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-03T21:35:23+00:00,r712-4e85,Gum,17.45,65.37,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-03T22:32:49+00:00,r712-a7f7,Bench Hub,18.15,66.09,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T23:32:49+00:00,r712-a7f7,Bench Hub,20.76,60.37,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T00:32:49+00:00,r712-a7f7,Bench Hub,21.7,53.41,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T00:33:42+00:00,r712-a7f9,Plaza,22.1,50.2,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T07:35:34+00:00,r712-4e85,Gum,24.08,41.1,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-03T09:32:46+00:00,r712-a7f7,Bench Hub,21.87,46.45,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T10:33:39+00:00,r712-a7f9,Plaza,21.69,48.16,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T09:35:34+00:00,r712-4e85,Gum,21.69,47.33,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-03T11:29:14+00:00,r712-a7f8,Elm,19.96,52.44,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-03T13:32:47+00:00,r712-a7f7,Bench Hub,18.68,54.89,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-03T13:33:39+00:00,r712-a7f9,Plaza,20.37,48.68,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-03T13:29:15+00:00,r712-a7f8,Elm,18.72,54.66,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T16:35:34+00:00,r712-4e85,Gum,14.66,72.39,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T17:35:34+00:00,r712-4e85,Gum,13.73,74.45,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-05T07:33:04+00:00,r712-a7f7,Bench Hub,14.1,83.37,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T07:33:50+00:00,r712-a7f9,Plaza,13.21,93.2,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T06:29:24+00:00,r712-a7f8,Elm,15.22,78.75,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-05T13:33:12+00:00,r712-a7f7,Bench Hub,13.35,76.8,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T13:33:51+00:00,r712-a7f9,Plaza,13.19,77.55,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T13:35:32+00:00,r712-4e85,Gum,13.29,76.9,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-05T14:35:32+00:00,r712-4e85,Gum,12.94,80.16,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T19:32:54+00:00,r712-a7f7,Bench Hub,12.01,79.15,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T19:33:46+00:00,r712-a7f9,Plaza,12.0,79.87,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T00:29:23+00:00,r712-a7f8,Elm,18.39,54.84,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-05T01:29:23+00:00,r712-a7f8,Elm,18.75,55.34,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-05T10:35:31+00:00,r712-4e85,Gum,14.04,81.75,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-05T11:33:50+00:00,r712-a7f9,Plaza,14.26,78.01,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T15:33:46+00:00,r712-a7f9,Plaza,14.68,75.93,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T12:35:39+00:00,r712-4e85,Gum,14.18,75.51,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-05T03:32:56+00:00,r712-a7f7,Bench Hub,19.18,55.6,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T04:29:24+00:00,r712-a7f8,Elm,14.09,78.82,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-05T04:33:03+00:00,r712-a7f7,Bench Hub,14.28,81.12,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T05:33:49+00:00,r712-a7f9,Plaza,15.15,92.0,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-01T15:33:28+00:00,r712-a7f9,Plaza,11.53,82.16,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-01T23:35:19+00:00,r712-4e85,Gum,14.65,63.76,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-02T00:33:30+00:00,r712-a7f9,Plaza,15.11,61.55,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T06:32:47+00:00,r712-a7f7,Bench Hub,15.2,65.99,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T02:33:31+00:00,r712-a7f9,Plaza,15.83,56.8,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T03:32:39+00:00,r712-a7f7,Bench Hub,15.9,60.11,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T04:29:07+00:00,r712-a7f8,Elm,15.37,59.22,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T04:33:31+00:00,r712-a7f9,Plaza,17.61,54.35,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T04:35:14+00:00,r712-4e85,Gum,15.89,61.16,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-02T07:35:14+00:00,r712-4e85,Gum,15.58,67.49,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-02T09:32:40+00:00,r712-a7f7,Bench Hub,14.1,69.53,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T09:35:15+00:00,r712-4e85,Gum,14.15,69.08,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T21:32:54+00:00,r712-a7f7,Bench Hub,14.05,72.46,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-04T21:33:47+00:00,r712-a7f9,Plaza,14.29,68.72,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-04T21:35:35+00:00,r712-4e85,Gum,14.28,72.68,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T22:29:22+00:00,r712-a7f8,Elm,15.78,66.67,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T23:29:22+00:00,r712-a7f8,Elm,16.86,62.23,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T23:33:47+00:00,r712-a7f9,Plaza,17.26,59.43,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T12:32:41+00:00,r712-a7f7,Bench Hub,12.8,76.16,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T12:29:09+00:00,r712-a7f8,Elm,12.82,74.76,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T13:33:34+00:00,r712-a7f9,Plaza,11.22,81.64,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-02T14:35:16+00:00,r712-4e85,Gum,10.76,81.08,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-05T06:33:49+00:00,r712-a7f9,Plaza,13.19,92.7,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-01T16:29:04+00:00,r712-a7f8,Elm,11.44,80.66,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-01T16:33:28+00:00,r712-a7f9,Plaza,10.51,83.96,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-01T16:35:11+00:00,r712-4e85,Gum,11.28,81.53,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-01T18:29:05+00:00,r712-a7f8,Elm,10.67,79.45,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-01T18:33:29+00:00,r712-a7f9,Plaza,9.56,84.16,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-01T18:35:18+00:00,r712-4e85,Gum,10.51,80.42,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-01T19:35:11+00:00,r712-4e85,Gum,10.72,77.8,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-01T21:35:12+00:00,r712-4e85,Gum,11.57,75.4,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-05T02:32:55+00:00,r712-a7f7,Bench Hub,18.94,55.46,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T02:33:48+00:00,r712-a7f9,Plaza,19.36,52.3,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T04:33:49+00:00,r712-a7f9,Plaza,13.94,89.93,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T05:29:24+00:00,r712-a7f8,Elm,15.34,81.09,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-05T07:29:24+00:00,r712-a7f8,Elm,14.1,81.28,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-05T08:33:04+00:00,r712-a7f7,Bench Hub,14.17,80.44,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T08:29:25+00:00,r712-a7f8,Elm,14.19,79.34,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-05T08:33:50+00:00,r712-a7f9,Plaza,13.74,92.02,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T11:32:58+00:00,r712-a7f7,Bench Hub,14.28,79.33,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T11:35:38+00:00,r712-4e85,Gum,14.26,78.35,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-05T12:32:58+00:00,r712-a7f7,Bench Hub,14.18,76.03,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-05T12:33:51+00:00,r712-a7f9,Plaza,13.87,76.21,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-05T14:29:26+00:00,r712-a7f8,Elm,12.85,79.33,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-04T15:35:34+00:00,r712-4e85,Gum,15.17,75.26,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-04T15:32:53+00:00,r712-a7f7,Bench Hub,15.31,76.53,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T11:29:09+00:00,r712-a7f8,Elm,13.34,72.68,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T11:35:15+00:00,r712-4e85,Gum,12.95,73.81,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-02T13:29:09+00:00,r712-a7f8,Elm,11.91,78.57,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T13:32:41+00:00,r712-a7f7,Bench Hub,11.87,79.59,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T13:35:16+00:00,r712-4e85,Gum,11.68,79.86,3,"-37.8024211, 144.9663054",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc4.PNG
2024-10-02T14:29:09+00:00,r712-a7f8,Elm,10.93,80.16,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-02T14:32:42+00:00,r712-a7f7,Bench Hub,11.01,80.84,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
2024-10-02T14:33:34+00:00,r712-a7f9,Plaza,10.31,82.68,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-01T19:29:05+00:00,r712-a7f8,Elm,10.77,76.87,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-01T20:29:05+00:00,r712-a7f8,Elm,10.84,76.4,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-01T21:29:05+00:00,r712-a7f8,Elm,12.08,73.72,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-01T21:33:30+00:00,r712-a7f9,Plaza,12.89,75.43,3,"-37.8026473, 144.9661236",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc3.PNG
2024-10-01T22:29:06+00:00,r712-a7f8,Elm,12.67,67.56,2,"-37.8027955, 144.9657785",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc2.PNG
2024-10-01T22:32:45+00:00,r712-a7f7,Bench Hub,13.13,69.7,2,"-37.8030396, 144.965898",https://melbournetestbed.opendatasoft.com/assets/theme_image/ArgyleLoc1.PNG
